Potential [mV],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342
-154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.558048609814646,-4.610252803739607,,,,,,,,,,,,,,,,,,,,-4.461528271160543,-4.349152675308501,-4.458166258145438,-4.395264442238591,,,,,,,,,,,,,,,,,,-4.5957580531112985,-4.312056995018385,-4.5465571735491945,-4.440548235261115,,,,,,,,,,,,,,,,,,-4.147587990057812,-4.4293979897150155,-4.4033299899104925,-4.458830903467932,,,,,,,,,,,,,,,,-4.260145450876473,-4.030752833376076,-4.296314409607642,,-4.4892285938553185,-4.566106464438366,,,,,,,,,,,,,,-4.023049928372398,-4.226591786944625,-4.462111182055915,-4.438352932707623,-4.391360225168817,-4.599158968387492,,,,,,,,,,,,-4.008177540552027,-4.252409664471139,-4.340987648035984,-4.419694912511746,-4.584033985326732,-4.607072505835676,,,,,,,,,,-4.045760072517869,-4.157697660842357,-4.332041194502706,-4.437282964851735,-4.612015726209676,,,,,,,,,-4.305862014021453,-4.209674287265245,-4.366130968891562,-4.3668670941618775,-4.543687258266566,,,,,,,,-4.562324903983137,-4.567636999016011,,,,
-153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.584396518483732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.623543937203034,,-4.634008374711326,,,,,,,,,,,,,,,,,,,-4.528175094531287,-4.584822179984563,-4.625894788341612,,,,,,,,,,,,,,,,,,,-4.432795600497561,-4.326306917770238,-4.432001783506627,-4.370756700625098,,,,,,,,,,,,,,,,,,-4.573297627698448,-4.286280050124861,-4.524216205262649,-4.421119494422651,-4.589575961900843,-4.6047738774128,,,,,,,,,,,,,,,,-4.12412004656652,-4.406090076663878,-4.381310478747666,-4.435638085414769,,,,,,,,,,,,,,,,-4.231323271447957,-4.007128107675581,-4.276029513357553,,-4.466710832105356,-4.532454590399698,,,,,,,,,,,,,,-3.995851683078286,-4.2067664412633805,-4.442895091359583,-4.417844486336673,-4.369866618607473,-4.598761096354877,,,,,,,,,,,,-3.9876999717250334,-4.2361005610068005,-4.312277372631709,-4.395714843185777,-4.555693329254575,-4.60557637066622,,,,,,,,,,-4.021186724583997,-4.133026801156348,-4.310362698840666,-4.412175185293897,-4.588417490992556,,,,,,,,,-4.286724483455726,-4.172109646283429,-4.345611238228607,-4.345627079375005,-4.522040224479408,,,,,,,,-4.5423643022656055,-4.54819976342838,-4.606280599469534,,,
-152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.573137450343387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.599056676160785,,-4.605993446361783,,,,,,,,,,,,,,,,,,,-4.500520143214644,-4.55937613804331,-4.602062475460419,,,,,,,,,,,,,,,,,,,-4.40976388334544,-4.302918030070244,-4.4064103075358,-4.347522847656823,,,,,,,,,,,,,,,,,,-4.5508323143681615,-4.260832156815203,-4.502122589115416,-4.4004859878104226,-4.568369663212992,-4.586995846653621,,,,,,,,,,,,,,,,-4.104557778224753,-4.38232798709125,-4.360122871147762,-4.413239437707751,,,,,,,,,,,,,,,,-4.208483597178816,-3.983987379663291,-4.253704760889211,,-4.4437786592679505,-4.506164894642548,,,,,,,,,,,,,,-3.9735497675941396,-4.186995951879083,-4.426135871657922,-4.397317167770847,-4.346681800892889,-4.575974208909222,,,,,,,,,,,,-3.9687769820095946,-4.213373431316056,-4.294985183608234,-4.372229588295727,-4.527694092172722,-4.580517175480066,,,,,,,,,,-3.9986021918805803,-4.11037161180503,-4.289015104443436,-4.386914643146323,-4.562028293913829,,,,,,,,,-4.267444104658643,-4.144833016247392,-4.325153933114509,-4.3238235506529055,-4.495515930846614,-4.631301911746764,,,,,,,-4.518576837563639,-4.526024237398596,-4.587127432925303,,,
-151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.554130407586969,,,,,,,,,,,,,,,,,,,,,-4.63883054843848,,,,,,,,,,,,,,,,,,,,-4.572680173163159,-4.636805743884697,-4.57561909890035,,,,,,,,,,,,,,,,,,,-4.474257615923246,-4.53392101771085,-4.576223003617729,,,,,,,,,,,,,,,,,,,-4.3901503279735135,-4.278423730490715,-4.380868233085246,-4.325178890678141,-4.590162293132162,,,,,,,,,,,,,,,,,-4.52819545882493,-4.239963277813812,-4.480511744608683,-4.378454309909384,-4.536727568033297,-4.559485317148073,,,,-4.621666682544413,,,,,,,,,,,,-4.0869365323845415,-4.357995959066957,-4.339952457136479,-4.390874431729925,,,,,,,,,,,,,,,,-4.189181131297228,-3.961028879810516,-4.230853759601398,-4.617231343748379,-4.4206582252192685,-4.483105989602486,,,,,,,,,,,,,,-3.9512478521099927,-4.167765450114218,-4.406748801307742,-4.376780556953792,-4.322702877630948,-4.553187321463568,-4.619065770253909,,,,,,,,,,,-3.949567942003854,-4.190646301625311,-4.276536919350347,-4.348744333405677,-4.49969485509087,-4.555457980293912,-4.6392339620095004,,,,,,,,,-3.978231233630953,-4.089508930770027,-4.268030659157829,-4.361502815569667,-4.532939931961191,-4.614593682139434,,,,,,,,-4.247200400756023,-4.1253491758090215,-4.304772141152432,-4.3015297409006905,-4.462141459046085,-4.624560770498798,,,,,,,-4.495854209962641,-4.491952827296536,-4.559189644779786,,,
-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.523811651263779,,,,,,,,,,,,,,,,,,,,,-4.622913662059838,,,,,,,,,,,,,,,,,,,,-4.553882807709316,-4.6185441440433355,-4.540796644123431,,,,,,,,,,,,,,,,,,,-4.4499991155497,-4.510210236553866,-4.550810374508842,,,,,,,,,,,,,,,,,,,-4.368754964437361,-4.25292234445675,-4.35862427525639,-4.302044250260912,-4.576207018346063,,,,,,,,,,,,,,,,,-4.5055586032817,-4.217850007563396,-4.45735930695502,-4.355599451772743,-4.507853234829878,-4.531600564020786,,,,-4.600244316211278,,,,,,,,,,,,-4.063387651461459,-4.3349785876815705,-4.319680485016337,-4.36432856494183,,,,,,,,,,,,,,,,-4.166993240199837,-3.9352896642720046,-4.205457567721689,-4.593745871666357,-4.398594330138504,-4.460784395507141,,,,,,,,,,,,,,-3.931409761374251,-4.149411620170128,-4.38655359564668,-4.356957324670745,-4.296196758336702,-4.524906128368236,-4.604778484956494,,,,,,,,,,,-3.9293116829890695,-4.16644231586692,-4.255073077971644,-4.3294766489144285,-4.476400599959112,-4.530750694758881,-4.620060198004045,,,,,,,,,-3.9527068009316544,-4.067443831958373,-4.245247377568918,-4.337413608057152,-4.50574724082951,-4.606504772842238,,,,,,,,-4.226956696853404,-4.104153477355706,-4.283358006128888,-4.281590257730084,-4.4322873209271325,-4.6025696712684985,,,,,,,-4.476558558794362,-4.462972474003373,-4.53324079286668,,,
-149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.481020013030072,,,,,,,,,,,,,,,,,,,,-4.611279612022335,-4.589497020268222,,,,,,,,,,,,,,,,,,,,-4.536940483023957,-4.57989057858874,-4.5047187770199795,,,,,,,,,,,,,,,,,,,-4.4277346413863,-4.486926066102945,-4.525851813610188,,,,,,,,,,,,,,,,,,,-4.345138132573781,-4.223122312615901,-4.337402350319612,-4.27865997144788,-4.547049454841579,,,,,,,,,,,,,,,,,-4.48438823249155,-4.1903189696287155,-4.427298019284397,-4.330089362317384,-4.482051589676382,-4.503363456434464,,-4.590807202224486,,-4.572685984455692,,,,,,,,,,,,-4.034687154242803,-4.312834930345871,-4.299168603804533,-4.337145590412754,,-4.589415149093766,,,,,,,,,,,,,,-4.141214991188705,-3.9068939003654712,-4.181771710649115,-4.563683297390596,-4.3775397963834495,-4.439071015424169,,-4.6154253772413485,,,,,,,,,,,,-3.9121104667182416,-4.133436064756695,-4.362026608954937,-4.337253018200224,-4.267801991899348,-4.495741415665731,-4.580802712904669,,,,,,,,,,,-3.9087532312088955,-4.14233835887932,-4.233448886926682,-4.310344094447527,-4.453381515137541,-4.506049584897489,-4.5926786063210585,,,,,,,,,-3.91770059630877,-4.043193214683241,-4.218886476585279,-4.3159793590688516,-4.48203865703038,-4.580862494897395,-4.605300525540459,,,,,,,-4.204569121548709,-4.080129648023182,-4.259380807979974,-4.265719705588279,-4.408671993164653,-4.580033388274939,,,,,,,-4.456803009604102,-4.439513947739152,-4.5087084663773185,,,
-148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.446285321144775,,,,,,,,,,,,,,,,,,,,-4.6084793609640196,-4.562890631905288,,,,,,,,,,,,,,,,,,,,-4.506980898669477,-4.558000837666179,-4.486694003652082,,,,,,,,,,,,,,,,,,,-4.405150365911385,-4.464432744863716,-4.499769450183521,,,,,,,,,,,,,,,,,,,-4.318565478927577,-4.195506298618709,-4.307143157400803,-4.257532144383024,-4.519789915300369,-4.604200532782731,,,,,,,,,,,,,,,,-4.463412494801655,-4.1630835406723845,-4.398761476163847,-4.304085825893946,-4.455765279660589,-4.478148498776034,,-4.571403349099859,,-4.5451837046972825,,,,,,,,,,,,-4.008462835935474,-4.291156473968154,-4.278426592307038,-4.310636678502167,,-4.569843643988393,,,,,,,,,,,,,,-4.117504858572347,-3.8838927320880914,-4.16183796722019,-4.536273615539785,-4.353996105746412,-4.414660570870775,,-4.598247834219239,,,,,,,,,,,,-3.8933640130459057,-4.117251037908572,-4.334872603731561,-4.319891408953143,-4.242824482385817,-4.469388880234157,-4.555216924082813,,,-4.840275944065074,,,,,,,,-3.8848722988280544,-4.12054980475317,-4.210215836276149,-4.283237495126891,-4.4314499302701424,-4.47464125630892,-4.566016365963565,,,,,,,,,-3.8873728716589184,-4.0191228507474515,-4.19471548283197,-4.291127568740918,-4.455739900721973,-4.550521780500999,-4.595546753513813,,,,,,,-4.182156912269539,-4.056976735064095,-4.235896866969965,-4.245602565709159,-4.385658357817474,-4.552821834875531,,,,,,,-4.431713489180794,-4.415916116726401,-4.483865598420369,,,
-147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.425286259793221,,,,,,,,,,,,,,,,,,,,-4.571955558868774,-4.54849866183157,-4.624088821834593,,,,,,,,,,,,,,,,,,,-4.470300016539482,-4.545471732694227,-4.478383136118209,,-4.626165572793399,,-4.6526295030530775,,,,,,,,,,,,,,,-4.382388644338777,-4.442332128141687,-4.471618617910174,-4.587266004740692,-4.609525315609685,-4.635359257552941,,-4.62615977026944,,,,,,,,,,,,,,-4.290647407628725,-4.171636938547824,-4.27211888734578,-4.2374389346759,-4.49565274983994,-4.601273898776735,-4.587864217330606,,,,,,,,,,,,,,,-4.442195738892329,-4.140833958170681,-4.372832462956381,-4.275148265957509,-4.42869907331798,-4.457328155572492,,-4.543359976532559,,-4.5177085201225875,,,,,,,,,,,,-3.9860444903320267,-4.2699614533946395,-4.257416141485236,-4.28436165807312,,-4.540992704802063,,,,,,,,,,,,,,-4.096524148500506,-3.863271733438631,-4.14127918946927,-4.509895590687089,-4.325794700972608,-4.389359898354933,,-4.574577314132149,,,,,,,,,,,,-3.874896902288611,-4.099723970886191,-4.310222113390649,-4.303360797504949,-4.218956696451443,-4.444076834753916,-4.527616221614902,-4.5953776569357405,,-4.813064409815058,,,,,,,,-3.8609913664472133,-4.098761250627021,-4.186982785625615,-4.253351727273326,-4.409759050081703,-4.441772516543366,-4.539982882136973,,,,,,,,,-3.8613296030185422,-3.995788987364197,-4.179547395745277,-4.263014419387611,-4.41730800356774,-4.515449750287799,-4.573805496011342,,,,,,,-4.164323548833022,-4.03756990488626,-4.21546813933873,-4.221262614973928,-4.365011808908395,-4.525610281476123,-4.607181924859052,,,,,,-4.4066239687574855,-4.391894373588827,-4.458556391667599,-4.610322471878464,,
-146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4061846202926445,-4.610280748968039,,,,,,,,,,,,,,,,,,,-4.535431756773529,-4.531101581848883,-4.6047523196546924,,,,,,,,,,,,,,,,,,,-4.4433846743970395,-4.5199130264625795,-4.44591005986727,,-4.617788600879811,,-4.617833088141275,,,,,,,,,,,,,,,-4.360615042892901,-4.416370829451278,-4.444980983459612,-4.581934038510544,-4.593649548044282,-4.6212209644482245,,-4.6120084462138315,,,,,,,,,,,,,,-4.269252108729641,-4.147839548781116,-4.239708858701913,-4.2156655153415565,-4.471709452009576,-4.578907782999689,-4.572539848954798,,,,,,,,,,,,,,,-4.420978982983004,-4.118584375668978,-4.347312770741341,-4.2469883106370165,-4.402128085639621,-4.435252542619935,,-4.517040109917431,,-4.4921883409483385,,,,,,,,,,,,-3.9630691765111257,-4.249744165543229,-4.2363007139383075,-4.259548171554287,-4.594607302801473,-4.514697931318917,,,,,,,,,,,,,,-4.07358253028578,-3.8433617539659193,-4.1186075452462605,-4.487461244659196,-4.300482576422694,-4.364585616361081,,-4.552627379992728,,,,-4.5938601587630625,,,,,,,,-3.8548788579177273,-4.082182327114682,-4.287925529739106,-4.28366770832756,-4.1941947355997975,-4.416089025837571,-4.500122632424742,-4.588703965429925,,-4.77860546769851,,,,,,,,-3.8489049935217894,-4.074923028405844,-4.159263575785317,-4.226246526746147,-4.386365111690868,-4.41290283219581,-4.512677749864605,,,,,,,,,-3.8371300972312627,-3.9714057801545093,-4.160621537449813,-4.237548983970145,-4.382401317432383,-4.485968434122482,-4.550445944902334,,,,,,,-4.14686884710732,-4.017547285591922,-4.1944153744965025,-4.1965300145369895,-4.344190704841075,-4.500628708711661,-4.605354935334813,,,,,,-4.384075585086198,-4.367877095301942,-4.434208570304007,-4.603110266739383,,
-145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.588878277471496,,,,,,,,,,,,,,,,,,,,,,-4.395046557781679,-4.593653950019823,-4.614216241770924,,,,,,,,,,,,,,,,,,-4.508500409074631,-4.502798346616442,-4.568688500015245,,,,,,,,,,,,,,,,,,,-4.417969212351122,-4.483038910404496,-4.409395124477681,,-4.581299801510172,,-4.5746341194217015,,,,,,,,,,,,,,,-4.339645258109753,-4.386949143217794,-4.419468888289461,-4.559443986639385,-4.561500003907828,-4.5908240872661175,-4.617294618890691,-4.583745896995571,,,,,,,,,,,,,,-4.253680597704533,-4.1243173599733955,-4.209683319516544,-4.192411491609363,-4.448402733110401,-4.5560246791732455,-4.542804315211748,,,-4.625740330679825,,,,,,,,,,,,-4.3989329424640164,-4.095846855719248,-4.323687847514257,-4.224338730596464,-4.375977228336021,-4.411940875389718,-4.60310081633567,-4.492480127212754,,-4.468568235404234,-4.6362078076054365,,,,,,,,,,,-3.9387944103980272,-4.231341599330444,-4.214996337644365,-4.235661959707767,-4.592817689549555,-4.490195253555059,,,,,,,,,,,,,,-4.048936325609796,-3.823963096940272,-4.095935901023251,-4.467414986149984,-4.282679050807767,-4.34018482706958,,-4.532023261757492,-4.629347290101917,-4.611937507715922,,-4.584382099807183,,,,,,,,-3.834024190903665,-4.063493691283911,-4.265043270990562,-4.2619956390033025,-4.168724376550072,-4.386380084194851,-4.4729993219612405,-4.5660487043442695,,-4.744146525581962,,,,,,,,-3.836048275574078,-4.050997115410882,-4.131341189113468,-4.201035877940252,-4.362929364924595,-4.384096059118062,-4.482710472367309,,,,,,,,,-3.8159711084199137,-3.9452047807944646,-4.135708167079071,-4.216352266349391,-4.353063062246647,-4.465246531290983,-4.523545963038389,,,,,,,-4.125489821263068,-3.993497276814269,-4.17236625418692,-4.171150235784829,-4.317476628595813,-4.475886793499448,-4.5793164340224415,,,,,,-4.361696821644628,-4.344171498590529,-4.410400894286646,-4.578029167842401,,
-144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.579191507030898,,,,,,,,,,,,,,,,,,,,,,-4.372360865242954,-4.542385319002378,-4.581983682508268,,,,,,,,,,,,,,,,,,-4.482812923394604,-4.474356674474115,-4.538670714185317,,,,,,,,,,,,,,,,,,,-4.3953861612849785,-4.449829924087347,-4.381377407895215,,-4.546511510243239,,-4.547043288347241,,,,,,,,,,,,,,,-4.317190527971655,-4.358588061241355,-4.394781245431742,-4.538426054471285,-4.533557937999456,-4.5603291108683734,-4.603075637786562,-4.553317445441447,,,,,,,,,,,,,,-4.23320574214189,-4.100842244721788,-4.1839780954474195,-4.167291617764043,-4.423624130483155,-4.531991642917083,-4.513321065862949,,,-4.615330109872011,,,,,,,,,,,,-4.376881311285525,-4.073085919452663,-4.3000629242871735,-4.2016171881477336,-4.347825913999378,-4.386799894297033,-4.593122125016115,-4.4673372913132345,,-4.446883880194097,-4.626056897607788,,,,,,,,,,,-3.9155833304622916,-4.21292984193682,-4.192364310223299,-4.210444089661816,-4.569618376893508,-4.464986819764983,,,,,,,,,,,,,,-4.0260387470151935,-3.804599585777581,-4.066560498431774,-4.443925256175758,-4.2646210210399325,-4.312577340256587,,-4.511582252057706,-4.609420538238319,-4.599795964173616,,-4.55620810375176,,,,,,,,-3.8107416640491594,-4.044805055453139,-4.241319071146911,-4.239248877252599,-4.143735214550801,-4.359200929742643,-4.445521218105887,-4.542508616410439,,-4.7096875834654135,,,,,,,,-3.8163105837481184,-4.029016050383147,-4.107599044360845,-4.182729650262277,-4.339836133045049,-4.3589538562316115,-4.454898056541563,-4.627463403987338,,,,,,,,-3.7950517911288904,-3.920235440148714,-4.110914817281879,-4.194506403784505,-4.32483025070472,-4.444291398835168,-4.498282573975049,,,,,,,-4.104110795418817,-3.970646299040621,-4.149604950712936,-4.14724914443306,-4.29104340375922,-4.45167749870692,-4.5532779327100705,,,,,,-4.339655275462955,-4.320150151236328,-4.384283523005533,-4.5527271665610805,,
-143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.557810315896741,-4.607353237471406,-4.618414782326959,,,,,,,,,,,,,,,,,,,,-4.332938206168433,-4.508448935211826,-4.536486290317748,,,,,,,,,,,,,,,,,,-4.465452361729672,-4.444546451075089,-4.518920112095224,-4.604674405573367,-4.645546555464155,,-4.607897845792299,,,,,,,,,,,,,,,-4.374213779633973,-4.422815963311921,-4.3569370527642315,,-4.514362911398043,,-4.526278212723615,,,,-4.649509955644206,,,,,,,,,,,-4.292314884134247,-4.331932311186132,-4.37131770451161,-4.519518424787451,-4.50749720052372,-4.529715819152,-4.567882686102612,-4.519450693336973,,,,,,,,,,,,,,-4.204745147065975,-4.077869401844582,-4.160601819907938,-4.139705041055722,-4.396204998610381,-4.505500472785797,-4.484209019327533,-4.619481341494206,-4.6199239911796806,-4.590819746701256,,,,,,,,,,,,-4.353679881948277,-4.0527427270027605,-4.277028764966691,-4.178418615092781,-4.316646964970252,-4.359069110237587,-4.5695269125490645,-4.441396350662336,,-4.4280477232330115,-4.599151323120595,-4.604458606943922,,,,,,,,,,-3.893863939469611,-4.194508876101307,-4.164671498733094,-4.183399147700391,-4.54641906423746,-4.438844897240446,,,,-4.617578942565061,,,,,,,,,,-4.005417826119273,-3.7852823552820865,-4.037015636096083,-4.419116865767549,-4.24485598817217,-4.280755544191486,,-4.491327062707126,-4.582708048828815,-4.570038999987938,,-4.5279258600060075,,,,,,,,-3.7861052646769053,-4.017155909654058,-4.218852549697862,-4.2153007638159705,-4.119240924917633,-4.335270399183193,-4.417457507221712,-4.517918920733114,,-4.675228641348864,,,,,,,,-3.7965728919221586,-4.0073682818752445,-4.084777222208423,-4.164962852064216,-4.3168128270840755,-4.334496399033486,-4.432493702521778,-4.626890959778658,,,,,,,,-3.7748015364611285,-3.8998326483676418,-4.086507105119231,-4.1706200392879955,-4.299191058931837,-4.422411487661279,-4.478099594147224,-4.614562182723605,,,,,,-4.080036249484831,-3.950429951201162,-4.123948222315481,-4.128008428282782,-4.265561597261976,-4.42758293644747,-4.525755915957457,,,,,,-4.317690600817367,-4.294928746651415,-4.355681340421315,-4.526323536866163,,
-142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.665196112101366,,,,,,,,,,,,,,,,,,-4.52117578088606,-4.6026621869542845,-4.601828798874176,,,,,,,,,,,,,,,,,,,,-4.3001282437771,-4.491713075045819,-4.502600539927279,,,,,,,,,,,,,,,,,,-4.450548353887609,-4.41708978102389,-4.497463131264117,-4.594021998013527,-4.623103355997538,,-4.600307394211274,-4.684230048576763,,,,,,,,,,,,,,-4.347367543523656,-4.399917483868795,-4.337103075810252,,-4.485894051858751,,-4.502385722713802,,,-4.613632397335578,-4.640978467355481,,,,,,,,,,,-4.267601357606345,-4.306487490401038,-4.346080662424982,-4.49706485379562,-4.4810610630395455,-4.500174191891839,-4.536304216197221,-4.4861529410918335,,,,,,,,,,,,,,-4.17511733540926,-4.053987345484156,-4.1360696541507265,-4.113137621083013,-4.369484426607085,-4.467281502372071,-4.45581292604503,-4.605138402643415,-4.594150840275072,-4.564790937780693,,-4.5929591096842115,,,,,,,,,,-4.330194098908131,-4.033083146827328,-4.254156152988463,-4.155220042037829,-4.2861177111760576,-4.332057495763317,-4.545895872144906,-4.416379601990328,,-4.404562662794852,-4.571247924346797,-4.59080667280099,,,,,,,,,,-3.8722154215293907,-4.174699896382311,-4.13684985744618,-4.158243457512294,-4.518154367019164,-4.4135931982319745,,,,-4.606994575025093,,,,,,,,,,-3.985119148597953,-3.766815056379954,-4.016216716082992,-4.3959745842991635,-4.225359075886156,-4.250484364684594,,-4.471066554826091,-4.5561381346434375,-4.541295885525206,,-4.499313173420448,,,,,,,,-3.763086862092092,-3.9875800551600658,-4.200586757365851,-4.19143349283011,-4.0941447607395896,-4.310250961081651,-4.388731666474944,-4.49251845014395,,-4.640769699232316,,,,,,,,-3.7773092982742953,-3.985291296785997,-4.065538694292567,-4.1391048214173365,-4.293247675554541,-4.314011841474362,-4.409678381593709,-4.598153991133934,,,,,,,,-3.7549611553244193,-3.87919176091768,-4.0614577405212,-4.146239746541719,-4.273672617932523,-4.400874615069213,-4.457773527689643,-4.5973071237089345,,,,,,-4.055688989193065,-3.93006625606026,-4.09836429017014,-4.107764136558885,-4.240205288262321,-4.40595942534305,-4.498114780848175,,,,,,-4.291355455044954,-4.2697291358145355,-4.328417660940812,-4.500429442751626,,
